Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
receptor internalization (GO:0031623),3/50,0.4596144044474325,1,0,0,1.2,0.9328408706750739,DRD3;SCYL2;SNCA
double-strand break repair via nonhomologous end joining (GO:0006303),3/50,0.4596144044474325,1,0,0,1.2,0.9328408706750739,HERC2;PRKDC;POLL
pulmonary valve morphogenesis (GO:0003184),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,HEY1
positive regulation of protein depolymerization (GO:1901881),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,STMN2
positive regulation of lyase activity (GO:0051349),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,GUCA1A
cardiac right ventricle morphogenesis (GO:0003215),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,ISL1
regulation of vasculogenesis (GO:2001212),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,HEY1
regulation of myoblast fusion (GO:1901739),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,FLOT1
regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901836),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,PIH1D1
histone H3-K9 demethylation (GO:0033169),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,KDM4E
peptidyl-arginine modification (GO:0018195),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,PRMT7
positive regulation of interleukin-1 production (GO:0032732),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,ISL1
regulation of oligodendrocyte differentiation (GO:0048713),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,DRD3
skeletal myofibril assembly (GO:0014866),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,PROX1
regulation of viral life cycle (GO:1903900),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,LAMP3
negative regulation of ERAD pathway (GO:1904293),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,USP25
negative regulation of oxidoreductase activity (GO:0051354),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,SNCA
mitochondrial outer membrane permeabilization (GO:0097345),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,BNIP3L
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,ZNF385A
cellular modified amino acid catabolic process (GO:0042219),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,GGACT
amino sugar biosynthetic process (GO:0046349),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,UAP1L1
UDP-N-acetylglucosamine metabolic process (GO:0006047),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,UAP1L1
protein insertion into membrane (GO:0051205),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,RTP3
regulation of cholesterol storage (GO:0010885),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,NR1H2
oligodendrocyte development (GO:0014003),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,EIF2B2
regulation of rRNA processing (GO:2000232),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,WDR43
mitochondrion transport along microtubule (GO:0047497),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,LRPPRC
regulation of cholesterol homeostasis (GO:2000188),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,NR1H2
regulation of histone methylation (GO:0031060),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,PIH1D1
cell wall macromolecule catabolic process (GO:0016998),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,SPACA1
regulation of bone remodeling (GO:0046850),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,SYT7
exit from mitosis (GO:0010458),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,CLASP2
polyamine metabolic process (GO:0006595),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,OAZ1
cellular glucan metabolic process (GO:0006073),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,PYGL
somatic hypermutation of immunoglobulin genes (GO:0016446),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,POLL
positive regulation of ruffle assembly (GO:1900029),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,PLEKHM1
nitric oxide metabolic process (GO:0046209),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,GCHFR
tRNA 5'-leader removal (GO:0001682),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,POP1
negative regulation by host of viral transcription (GO:0043922),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,CCL5
cargo loading into COPII-coated vesicle (GO:0090110),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,SEC24A
cellular response to fluid shear stress (GO:0071498),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,HDAC3
regulation of skeletal muscle tissue development (GO:0048641),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,FLOT1
kinetochore organization (GO:0051383),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,CENPF
regulation of mononuclear cell migration (GO:0071675),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,CCL5
negative regulation of histone modification (GO:0031057),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,SNCA
response to interleukin-6 (GO:0070741),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,CITED1
regulation of sequestering of triglyceride (GO:0010889),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,OSBPL11
collagen metabolic process (GO:0032963),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,P3H4
cardiac muscle fiber development (GO:0048739),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,MYH6
regulation of angiotensin levels in blood (GO:0002002),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,ECE1
protein hydroxylation (GO:0018126),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,P3H4
regulation of blood vessel size (GO:0050880),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,GCLC
positive regulation of cyclase activity (GO:0031281),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,GUCA1A
endosome transport via multivesicular body sorting pathway (GO:0032509),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,VCP
negative regulation of interleukin-12 production (GO:0032695),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,SLAMF1
negative regulation of androgen receptor signaling pathway (GO:0060766),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,DAB2
positive regulation of T cell cytokine production (GO:0002726),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,NLRP3
microtubule anchoring (GO:0034453),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,CLASP2
positive regulation of SMAD protein import into nucleus (GO:0060391),1/12,0.4597331726975369,1,0,0,1.6666666666666665,1.2951816952528152,DAB2
positive regulation of cell proliferation (GO:0008284),22/424,0.46022063335192964,1,0,0,1.0377358490566038,0.8053341447580155,EIF5A;RPS9;HTR1A;IL18;LAMB1;TCIRG1;PROX1;ZNF16;NME1;PRDX3;GHRHR;IL7;CCL5;RARA;TMEM119;STAMBP;INSM1;IL6ST;FOLR2;KIF20B;EPHA1;SLAMF1
regulation of neuron apoptotic process (GO:0043523),5/89,0.460744839318766,1,0,0,1.1235955056179774,0.8706863855115896,GRM4;CITED1;RASA1;PCSK9;ISL1
cellular protein metabolic process (GO:0044267),25/484,0.46277612297750825,1,0,0,1.0330578512396693,0.7959833445482524,RPL4;RPL32;SFTPA2;PRKDC;SPPL2A;PCSK9;HTRA2;FURIN;GGA1;C4A;GGA3;RPL36;ABL2;SNCA;RPL39L;USP25;RPS9;RPL21;FGG;LAMB1;MRPS5;MGAT4A;PAPPA;QPCT;UBE2M
alpha-amino acid metabolic process (GO:1901605),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,ALDH6A1;CKM
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,GSTO1;SNCA
regulation of protein tyrosine kinase activity (GO:0061097),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,MVP;SH3BP5
anterograde axonal transport (GO:0008089),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,BLOC1S6;BLOC1S1
cofactor biosynthetic process (GO:0051188),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,PPCDC;COASY
nucleobase-containing small molecule interconversion (GO:0015949),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,RRM2;NME1
termination of RNA polymerase I transcription (GO:0006363),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,POLR2E;POLR2K
positive regulation of bone mineralization (GO:0030501),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,TMEM119;BMP7
gene silencing by miRNA (GO:0035195),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,AGO3;AGO1
proton transport (GO:0015992),2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,TCIRG1;SLC9A1
circulatory system development (GO:0072359),6/109,0.4646603211324838,1,0,0,1.1009174311926606,0.8437966596577015,AKAP13;NIPBL;SHOX2;RARA;ECE1;ISL1
negative regulation of protein kinase activity (GO:0006469),6/109,0.4646603211324838,1,0,0,1.1009174311926606,0.8437966596577015,LRRC15;LRRTM1;MVP;LRTM2;SH3BP5;EPHA1
protein transport (GO:0015031),17/326,0.4647303908602855,1,0,0,1.0429447852760736,0.7992063426083489,TMED9;RAB5B;PDCD6;HFE;RAB1B;TIMM10;TCIRG1;MCOLN1;GGA1;CENPF;HERC2;GGA3;CTTN;TBC1D4;SNX17;ATP6V0A2;RAB9B
regulation of Notch signaling pathway (GO:0008593),4/70,0.4662992293725246,1,0,0,1.1428571428571428,0.8719174032140833,CREBBP;HEY1;BMP2K;RFNG
cytoskeleton-dependent cytokinesis (GO:0061640),4/70,0.4662992293725246,1,0,0,1.1428571428571428,0.8719174032140833,RASA1;NOX5;STAMBP;KIF20A
snRNA transcription (GO:0009301),4/70,0.4662992293725246,1,0,0,1.1428571428571428,0.8719174032140833,TAF13;POLR2E;GTF2E2;POLR2K
interferon-gamma-mediated signaling pathway (GO:0060333),4/70,0.4662992293725246,1,0,0,1.1428571428571428,0.8719174032140833,VCAM1;HFE;HLA-C;GBP2
snRNA transcription from RNA polymerase II promoter (GO:0042795),4/70,0.4662992293725246,1,0,0,1.1428571428571428,0.8719174032140833,TAF13;POLR2E;GTF2E2;POLR2K
regulation of cell cycle process (GO:0010564),5/90,0.4705185605943169,1,0,0,1.111111111111111,0.8376887467502594,L3MBTL1;BIN1;KIF20A;KIF20B;KNSTRN
regulation of programmed cell death (GO:0043067),14/268,0.472217021741417,1,0,0,1.044776119402985,0.7839128732393905,BNIP3L;CREBBP;VCP;CITED1;MAGED1;CHM;INHBB;BMP7;NME1;TNFRSF10D;ABL2;SGK1;MAP3K14;ZNF420
regulation of exocytosis (GO:0017157),3/51,0.47268752481329424,1,0,0,1.176470588235294,0.881553803378603,FGG;SNCA;CLASP2
carboxylic acid transport (GO:0046942),3/51,0.47268752481329424,1,0,0,1.176470588235294,0.881553803378603,SLC7A9;PSAP;SLC38A5
regulation of telomere maintenance via telomerase (GO:0032210),3/51,0.47268752481329424,1,0,0,1.176470588235294,0.881553803378603,CTC1;TNKS2;SMG6
positive regulation of developmental growth (GO:0048639),3/51,0.47268752481329424,1,0,0,1.176470588235294,0.881553803378603,GHRHR;SYT2;NTN1
macroautophagy (GO:0016236),6/110,0.4734883847029237,1,0,0,1.0909090909090908,0.8155940698683591,VCP;PLEKHF1;FUNDC1;TCIRG1;WIPI2;TOMM6
negative regulation of cytokine production (GO:0001818),6/110,0.4734883847029237,1,0,0,1.0909090909090908,0.8155940698683591,TBK1;RNF216;NLRP7;RARA;NLRC3;SLAMF1
recombinational repair (GO:0000725),4/71,0.47732691074516864,1,0,0,1.1267605633802817,0.8332999159019496,RECQL5;SMC5;POLL;SLX1A
defense response to Gram-negative bacterium (GO:0050829),4/71,0.47732691074516864,1,0,0,1.1267605633802817,0.8332999159019496,GSDMD;SPACA1;DROSHA;LBP
organelle membrane fusion (GO:0090174),4/71,0.47732691074516864,1,0,0,1.1267605633802817,0.8332999159019496,SYT2;SYTL1;SYT13;SYT7
negative regulation of calcium ion transmembrane transporter activity (GO:1901020),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,GSTO1;DRD4
7-methylguanosine mRNA capping (GO:0006370),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,POLR2E;POLR2K
phosphatidylcholine biosynthetic process (GO:0006656),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,CHAT;MFSD2A
positive regulation of dendrite development (GO:1900006),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,DLG5;BMP7
7-methylguanosine RNA capping (GO:0009452),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,POLR2E;POLR2K
GPI anchor biosynthetic process (GO:0006506),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,PIGO;PIGW
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,LBP;ISL1
phagosome maturation (GO:0090382),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,ATP6V0A2;TCIRG1
mitochondrial transmembrane transport (GO:1990542),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,TIMM29;TIMM10
purine ribonucleoside triphosphate metabolic process (GO:0009205),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,GIMAP7;MYH6
substrate adhesion-dependent cell spreading (GO:0034446),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,LAMB1;EPHA1
positive regulation of telomere maintenance (GO:0032206),2/32,0.4801831856912929,1,0,0,1.25,0.9169845137852034,TNKS2;SLX1A
lipid transport (GO:0006869),5/91,0.48023571472567267,1,0,0,1.0989010989010988,0.8060200255732013,PITPNA;PSAP;LBP;SLC51A;MFSD2A
negative regulation of kinase activity (GO:0033673),5/91,0.48023571472567267,1,0,0,1.0989010989010988,0.8060200255732013,PRDX3;LRRC15;LRRTM1;LRTM2;EPHA1
positive regulation of ossification (GO:0045778),3/52,0.4856142127878605,1,0,0,1.1538461538461537,0.8334701205650645,TMEM119;IL6ST;BMP7
regulation of calcium ion transport (GO:0051924),3/52,0.4856142127878605,1,0,0,1.1538461538461537,0.8334701205650645,CASR;CRACR2A;CCL5
regulation of interleukin-1 beta production (GO:0032651),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,ISL1
positive regulation of histone H3-K4 methylation (GO:0051571),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,DNMT1
negative regulation of macrophage derived foam cell differentiation (GO:0010745),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,NR1H2
regulation of acyl-CoA biosynthetic process (GO:0050812),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,PDP2
sodium ion export from cell (GO:0036376),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SLC9A1
regulation of plasma membrane bounded cell projection organization (GO:0120035),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,ULK4
cellular response to exogenous dsRNA (GO:0071360),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,FLOT1
positive regulation of sodium ion transport (GO:0010765),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SCN1B
regulation of lymphocyte activation (GO:0051249),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,CCL5
positive regulation of cellular carbohydrate metabolic process (GO:0010676),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SNCA
steroid catabolic process (GO:0006706),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,HSD11B1
"negative regulation of mRNA splicing, via spliceosome (GO:0048025)",1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SFSWAP
viral translation (GO:0019081),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,EIF3F
synaptic vesicle cycle (GO:0099504),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SYT7
regulation of DNA-templated transcription in response to stress (GO:0043620),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,RPS6KA3
regulation of biomineral tissue development (GO:0070167),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,BMP2K
regulation of macromolecule biosynthetic process (GO:0010556),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,FOLR2
regulation of triglyceride biosynthetic process (GO:0010866),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,NR1H2
myelination in peripheral nervous system (GO:0022011),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,MYOC
regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,PDP2
placenta development (GO:0001890),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,CITED1
sodium ion export (GO:0071436),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SLC9A1
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,RPS6KA6
atrial septum development (GO:0003283),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,ISL1
regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,NCOR2
positive regulation of cholesterol efflux (GO:0010875),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,NR1H2
negative regulation of voltage-gated calcium channel activity (GO:1901386),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,DRD4
glutamine family amino acid biosynthetic process (GO:0009084),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,LGSN
phosphate ion transport (GO:0006817),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SLC17A3
tetrahydrofolate metabolic process (GO:0046653),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,DHFR
synaptic vesicle localization (GO:0097479),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SPG11
neuron fate commitment (GO:0048663),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,ISL1
ER-associated misfolded protein catabolic process (GO:0071712),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,VCP
mRNA modification (GO:0016556),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,TRUB1
positive regulation of muscle contraction (GO:0045933),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,CTTN
protein neddylation (GO:0045116),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,UBE2M
regulation of oxidoreductase activity (GO:0051341),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,ABL2
RNA interference (GO:0016246),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,DROSHA
secretion (GO:0046903),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,DRD3
regulation of cAMP-dependent protein kinase activity (GO:2000479),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,PRKAR2A
semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,SEMA3F
regulation of T cell cytokine production (GO:0002724),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,HFE
negative regulation of blood pressure (GO:0045776),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,DRD3
positive regulation of alpha-beta T cell proliferation (GO:0046641),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,IL18
regulation of cytolysis (GO:0042268),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,LBP
positive regulation of interleukin-17 production (GO:0032740),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,IL18
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,ZNF451
positive regulation of smoothened signaling pathway (GO:0045880),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,DLG5
detection of calcium ion (GO:0005513),1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,CASR
lysosomal transport (GO:0007041),4/72,0.48826565745953704,1,0,0,1.111111111111111,0.7965507124555724,CCDC91;BIN1;PCSK9;SCYL2
negative regulation of cysteine-type endopeptidase activity (GO:2000117),4/72,0.48826565745953704,1,0,0,1.111111111111111,0.7965507124555724,RPS6KA3;LAMP3;SNCA;TNFRSF10D
response to metal ion (GO:0010038),4/72,0.48826565745953704,1,0,0,1.111111111111111,0.7965507124555724,PDCD6;HFE;FGG;SNCA
regulation of epithelial cell proliferation (GO:0050678),4/72,0.48826565745953704,1,0,0,1.111111111111111,0.7965507124555724,MAGED1;NLRC3;LAMB1;NME1
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",6/112,0.49101551898111034,1,0,0,1.0714285714285714,0.7620852265724269,RPL4;RPS9;RPL32;RPL21;RPL36;SMG6
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),26/512,0.4964682100881265,1,0,0,1.015625,0.7111770103411564,L3MBTL1;HDAC3;CITED1;BHLHE41;FOXO1;NIPBL;HEY1;NKRF;BAHD1;SCMH1;MLX;ZBTB14;MSX2;NR1H2;ARID5B;KCTD1;PROX1;COMMD7;BMP7;DKK3;GATAD2A;DHFR;CENPF;DAB2;GCLC;RARA
positive regulation of cytokine-mediated signaling pathway (GO:0001961),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,IL7;AGPAT1
positive regulation of calcium ion transport (GO:0051928),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,CRACR2A;CCL5
positive regulation of cell-matrix adhesion (GO:0001954),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,MYOC;EPHA1
platelet aggregation (GO:0070527),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,FGG;TLN1
embryonic organ morphogenesis (GO:0048562),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,NIPBL;MFAP2
transcription initiation from RNA polymerase I promoter (GO:0006361),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,POLR2E;POLR2K
positive regulation of biomineral tissue development (GO:0070169),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,TMEM119;BMP7
transcription from RNA polymerase I promoter (GO:0006360),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,POLR2E;POLR2K
positive regulation of Notch signaling pathway (GO:0045747),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,CREBBP;BMP2K
cellular glucose homeostasis (GO:0001678),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,FOXO1;PCK2
positive regulation of organelle organization (GO:0010638),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,TMED9;HTRA2
regulation of interleukin-12 production (GO:0032655),2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,ISL1;SLAMF1
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),3/53,0.498386049960954,1,0,0,1.1320754716981132,0.788355058353472,MYOC;CCL5;IL18
monocarboxylic acid transport (GO:0015718),3/53,0.498386049960954,1,0,0,1.1320754716981132,0.788355058353472,SLC5A6;SLC51A;MFSD2A
embryonic organ development (GO:0048568),3/53,0.498386049960954,1,0,0,1.1320754716981132,0.788355058353472,HEY1;TAL1;RARA
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531),3/53,0.498386049960954,1,0,0,1.1320754716981132,0.788355058353472,CCL5;IL18;IL6ST
transcription-coupled nucleotide-excision repair (GO:0006283),4/73,0.49910951364629225,1,0,0,1.095890410958904,0.7615668395449564,COPS6;RFC2;POLR2E;POLR2K
viral transcription (GO:0019083),6/113,0.4997075653239782,1,0,0,1.0619469026548671,0.7367067833785346,RPL4;RPS9;RPL32;RPL21;TPR;RPL36
regulation of translation (GO:0006417),11/213,0.5001763192159705,1,0,0,1.0328638497652582,0.7155625020839014,DHFR;RPS6KA3;EIF2B2;AGO1;MTG2;TPR;LTN1;POLR2E;EIF4E;ZNF385A;POLR2K
skin development (GO:0043588),5/94,0.509002443009079,1,0,0,1.0638297872340425,0.7184068753385349,LCE1A;LCE2A;CASP3;TXNIP;LCE1F
cell morphogenesis involved in differentiation (GO:0000904),3/54,0.5109953414593842,1,0,0,1.111111111111111,0.7459942281531415,LAMB1;PROX1;EPHA1
RNA modification (GO:0009451),3/54,0.5109953414593842,1,0,0,1.111111111111111,0.7459942281531415,TRUB1;AARS2;LRPPRC
cytoplasmic translation (GO:0002181),3/54,0.5109953414593842,1,0,0,1.111111111111111,0.7459942281531415,RPL4;RPL32;RPL36
neuron cell-cell adhesion (GO:0007158),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,NRXN2
branching involved in blood vessel morphogenesis (GO:0001569),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,SEMA3E
positive regulation of cell adhesion mediated by integrin (GO:0033630),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,CCL5
acetyl-CoA metabolic process (GO:0006084),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,HMGCS2
negative regulation of receptor-mediated endocytosis (GO:0048261),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,PCSK9
myeloid dendritic cell activation (GO:0001773),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,SLAMF1
establishment of mitotic spindle orientation (GO:0000132),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,CDK5RAP2
stem cell development (GO:0048864),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,PDCD6
regulation of phosphate metabolic process (GO:0019220),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,SMG6
"retrograde transport, endosome to plasma membrane (GO:1990126)",1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,SNX17
pore complex assembly (GO:0046931),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,GSDMD
regulation of platelet aggregation (GO:0090330),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,C1QTNF1
