Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
regulation of calcineurin-NFAT signaling cascade (GO:0070884),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,RCAN3
glucuronate metabolic process (GO:0019585),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,UGT2B15
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,ING2
negative regulation of focal adhesion assembly (GO:0051895),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,CLASP2
thymus development (GO:0048538),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,SIX1
regulation of lymphocyte differentiation (GO:0045619),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,TLR9
hydrogen peroxide catabolic process (GO:0042744),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,PRDX6
cellular protein complex disassembly (GO:0043624),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,GSPT2
purine-containing compound salvage (GO:0043101),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,PRTFDC1
cell migration involved in sprouting angiogenesis (GO:0002042),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,NRP1
amyloid-beta metabolic process (GO:0050435),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,PSEN1
monosaccharide transport (GO:0015749),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,SLC5A2
"positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)",1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,ATR
DNA modification (GO:0006304),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,EXOSC6
epiboly involved in wound healing (GO:0090505),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,CARMIL2
fatty acid transport (GO:0015908),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,LCN1
regulation of synapse organization (GO:0050807),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,EPHA4
negative regulation of smooth muscle cell migration (GO:0014912),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,TRIB1
positive regulation of calcium ion-dependent exocytosis (GO:0045956),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,SYT4
regulation of interferon-gamma biosynthetic process (GO:0045072),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,TLR9
regulation of response to interferon-gamma (GO:0060330),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,PARP9
negative regulation of cation transmembrane transport (GO:1904063),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,CAV3
positive regulation of blood vessel diameter (GO:0097755),1/14,0.5124411756667415,1,0,0,1.4285714285714284,0.9550990767772207,GPER1
negative regulation of DNA binding (GO:0043392),2/34,0.5125071338352726,1,0,0,1.176470588235294,0.7864007628092599,MAD2L2;MSX2
negative regulation of cellular metabolic process (GO:0031324),2/34,0.5125071338352726,1,0,0,1.176470588235294,0.7864007628092599,SIRT5;BRCA1
positive regulation of muscle cell differentiation (GO:0051149),2/34,0.5125071338352726,1,0,0,1.176470588235294,0.7864007628092599,MYOCD;CDH15
positive regulation of cytokinesis (GO:0032467),2/34,0.5125071338352726,1,0,0,1.176470588235294,0.7864007628092599,CXCR5;TAS1R2
endoplasmic reticulum organization (GO:0007029),2/34,0.5125071338352726,1,0,0,1.176470588235294,0.7864007628092599,TMCC1;TMEM170A
positive regulation of chemokine production (GO:0032722),2/34,0.5125071338352726,1,0,0,1.176470588235294,0.7864007628092599,CHIA;TLR9
response to glucagon (GO:0033762),2/34,0.5125071338352726,1,0,0,1.176470588235294,0.7864007628092599,GNG2;PRKAR1B
protein O-linked glycosylation (GO:0006493),6/115,0.5169320021309768,1,0,0,1.0434782608695652,0.6885328038765365,GALNT12;ADAMTS5;POGLUT1;GCNT1;ST8SIA6;GALNT9
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",4/75,0.520490485053102,1,0,0,1.0666666666666667,0.6965159162578138,PSMA6;PSME3;PSME1;HLA-E
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),3/55,0.5234350892650081,1,0,0,1.0909090909090908,0.706191545588209,PDPK1;STUB1;PBLD
DNA recombination (GO:0006310),3/55,0.5234350892650081,1,0,0,1.0909090909090908,0.706191545588209,RMI2;TREX1;BRCA1
proteasomal protein catabolic process (GO:0010498),12/237,0.5242381291495107,1,0,0,1.0126582278481011,0.6539840536183389,PCNP;PSMA6;UBE2W;MAEA;MTA1;RMND5A;PSME3;PSME1;CDK1;WWP1;STUB1;TNFAIP1
sphingolipid metabolic process (GO:0006665),6/116,0.5254581276778527,1,0,0,1.0344827586206895,0.6656739028524064,FUT7;SAMD8;CPTP;ALOX12B;ARSD;ENPP7
neutrophil degranulation (GO:0043312),24/479,0.5259864526432697,1,0,0,1.0020876826722338,0.6438211159988143,SERPINB10;CAP1;SIGLEC9;GSN;LPCAT1;PDAP1;PRCP;TMC6;PSEN1;RETN;SLC2A5;PRDX6;AGPAT2;DDOST;SIRPB1;ADGRG3;ADGRE5;CSNK2B;CCT8;DOCK2;ATG7;SPTAN1;ATP6V1D;CTSC
epithelial cell differentiation (GO:0030855),5/96,0.5278178232072942,1,0,0,1.0416666666666667,0.6656292568931363,KDM6B;CBR1;PCNA;CDK1;SIX1
regulation of cell death (GO:0010941),5/96,0.5278178232072942,1,0,0,1.0416666666666667,0.6656292568931363,ACOX2;RILPL1;AGR2;DHCR24;PDE8A
regulation of heart rate by cardiac conduction (GO:0086091),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,KCNE2;SCN4B
negative regulation of cell-substrate adhesion (GO:0010812),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,FZD4;PTPRO
regulation of endothelial cell apoptotic process (GO:2000351),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,PDPK1;GPER1
positive regulation of DNA replication (GO:0045740),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,PCNA;PDGFA
apical junction assembly (GO:0043297),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,MARVELD2;POF1B
regulation of mitotic spindle organization (GO:0060236),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,NUP62;CEP97
"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,EMG1;NGDN
regulation of synapse assembly (GO:0051963),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,SRPX2;SLITRK2
regulation of ion transmembrane transport (GO:0034765),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,KCNE2;KCNJ16
positive regulation of telomerase activity (GO:0051973),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,TCP1;MAP3K4
regulation of cardiac muscle contraction (GO:0055117),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,CAV3;NKX2-5
flagellated sperm motility (GO:0030317),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,ING2;DNAI1
DNA-dependent DNA replication maintenance of fidelity (GO:0045005),2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,ZRANB3;PCNA
positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437),4/76,0.531017425175643,1,0,0,1.0526315789473684,0.666274150005563,PSMA6;PSME3;PSME1;CDK1
hemopoiesis (GO:0030097),4/76,0.531017425175643,1,0,0,1.0526315789473684,0.666274150005563,RRAS;KAT6A;NKX2-5;DLL1
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),4/76,0.531017425175643,1,0,0,1.0526315789473684,0.666274150005563,EYA2;TRADD;PSME3;BRCA1
cellular response to lipid (GO:0071396),9/178,0.5347004634884791,1,0,0,1.0112359550561796,0.6330828238059982,NLRP7;FZD4;NFKBIL1;GPER1;RORC;STAP1;FZD10;MGARP;CCDC62
DNA-dependent DNA replication (GO:0006261),3/56,0.5356989644779965,1,0,0,1.0714285714285714,0.6687674026318335,POLA2;RFC2;MCM2
autophagosome organization (GO:1905037),3/56,0.5356989644779965,1,0,0,1.0714285714285714,0.6687674026318335,WDR45B;ATG13;ATG7
positive regulation of peptidyl-lysine acetylation (GO:2000758),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,BRCA1
membrane repolarization during cardiac muscle cell action potential (GO:0086013),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,KCNE2
regulation of mast cell degranulation (GO:0043304),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,C12ORF4
regulation of branching involved in ureteric bud morphogenesis (GO:0090189),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,SIX1
fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ACOX2
catecholamine metabolic process (GO:0006584),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,DRD1
apoptotic DNA fragmentation (GO:0006309),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,DNASE2
nuclear pore organization (GO:0006999),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,TMEM170A
selective autophagy (GO:0061912),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,RETREG1
digestive tract morphogenesis (GO:0048546),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,AGR2
histone H4-K8 acetylation (GO:0043982),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,JADE2
phosphatidylethanolamine biosynthetic process (GO:0006646),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,CEPT1
negative regulation of adherens junction organization (GO:1903392),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,CLASP2
autonomic nervous system development (GO:0048483),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,NRP1
positive regulation of mesonephros development (GO:0061213),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,SIX1
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PDGFA
mitotic sister chromatid cohesion (GO:0007064),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,NAA50
pyrimidine nucleoside biosynthetic process (GO:0046134),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PUDP
"protein localization to chromosome, telomeric region (GO:0070198)",1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ATR
positive regulation of small GTPase mediated signal transduction (GO:0051057),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,RASGRP1
positive regulation of CREB transcription factor activity (GO:0032793),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,CRTC1
G-protein coupled glutamate receptor signaling pathway (GO:0007216),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,HOMER3
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,CARD9
"protein localization to chromosome, centromeric region (GO:0071459)",1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,CDK1
lipoxygenase pathway (GO:0019372),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ALOX12B
negative regulation of insulin secretion (GO:0046676),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,FAM3D
positive regulation of cytokine production involved in immune response (GO:0002720),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,TRIM6
regulation of interleukin-4 production (GO:0032673),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,HLA-E
regulation of establishment of cell polarity (GO:2000114),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,GSN
positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,GTF2F2
unsaturated fatty acid biosynthetic process (GO:0006636),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ALOX12B
intracellular lipid transport (GO:0032365),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ACACB
glycerophospholipid catabolic process (GO:0046475),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PRDX6
dermatan sulfate proteoglycan biosynthetic process (GO:0050651),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,CHST14
regulation of clathrin-dependent endocytosis (GO:2000369),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,UNC119
mitotic chromosome condensation (GO:0007076),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,AKAP8L
negative regulation of cellular component movement (GO:0051271),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PKHD1
N-terminal protein amino acid acetylation (GO:0006474),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,NAA50
ganglioside metabolic process (GO:0001573),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ST8SIA6
regulation of delayed rectifier potassium channel activity (GO:1902259),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,KCNE2
regulation of macrophage chemotaxis (GO:0010758),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,STAP1
negative regulation of viral entry into host cell (GO:0046597),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,GSN
positive regulation of cellular response to insulin stimulus (GO:1900078),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PIK3R1
amide transport (GO:0042886),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,SLC25A32
cofactor transport (GO:0051181),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,SLC25A32
body fluid secretion (GO:0007589),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,FOXB1
negative regulation of platelet activation (GO:0010544),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PDGFA
positive regulation of interleukin-4 production (GO:0032753),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,HLA-E
negative regulation of DNA-dependent DNA replication (GO:2000104),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ZRANB3
positive regulation of NF-kappaB import into nucleus (GO:0042346),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,TLR9
filopodium assembly (GO:0046847),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,FGD6
monovalent inorganic anion homeostasis (GO:0055083),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,SLC12A6
positive regulation of double-strand break repair (GO:2000781),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PARP9
protein O-linked fucosylation (GO:0036066),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,ADAMTS5
negative regulation of mRNA processing (GO:0050686),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PTBP1
negative regulation of protein processing (GO:0010955),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,NLRP7
regulation of RNA export from nucleus (GO:0046831),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,AKAP8L
regulation of lymphocyte proliferation (GO:0050670),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,TNFSF18
regulation of T cell mediated cytotoxicity (GO:0001914),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,HLA-E
positive regulation of potassium ion transport (GO:0043268),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,DRD1
protein targeting to peroxisome (GO:0006625),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,PEX5
embryonic cranial skeleton morphogenesis (GO:0048701),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,SIX1
cytoplasmic sequestering of protein (GO:0051220),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,NFKBIL1
regulation of peptide secretion (GO:0002791),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,DNAJC1
base conversion or substitution editing (GO:0016553),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,APOBEC3C
histone H4-K5 acetylation (GO:0043981),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,JADE2
regulation of cartilage development (GO:0061035),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,TRPS1
cellular response to corticosteroid stimulus (GO:0071384),1/15,0.5368361352216328,1,0,0,1.3333333333333333,0.8294165061381815,GPER1
cell morphogenesis involved in neuron differentiation (GO:0048667),5/97,0.5371052771771576,1,0,0,1.0309278350515463,0.6407846977351693,FARP1;SLITRK2;SLITRK4;TLR9;PRELP
water-soluble vitamin metabolic process (GO:0006767),4/77,0.541429111359833,1,0,0,1.0389610389610389,0.6374474106254083,FLAD1;MCCC1;SLC25A32;ACACB
positive regulation of cell motility (GO:2000147),9/179,0.5415277319341373,1,0,0,1.005586592178771,0.6167875984468218,GRB7;LRRC15;CARMIL2;FAM110C;GPER1;PDGFA;DRD1;NTN1;TRIM32
neutrophil activation involved in immune response (GO:0002283),24/483,0.5427846009403516,1,0,0,0.9937888198757763,0.6072474246946159,SERPINB10;CAP1;SIGLEC9;GSN;LPCAT1;PDAP1;PRCP;TMC6;PSEN1;RETN;SLC2A5;PRDX6;AGPAT2;DDOST;SIRPB1;ADGRG3;ADGRE5;CSNK2B;CCT8;DOCK2;ATG7;SPTAN1;ATP6V1D;CTSC
regulation of receptor-mediated endocytosis (GO:0048259),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,LDLRAP1;APOA5
regulation of nitric-oxide synthase activity (GO:0050999),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,CAV3;NOSTRIN
transferrin transport (GO:0033572),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,ATP6V1D;ATP6V1C1
lymphocyte proliferation (GO:0046651),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,IFNA1;IFNA8
positive regulation of signaling (GO:0023056),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,LGI1;ILK
organophosphate biosynthetic process (GO:0090407),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,LPCAT1;AGPAT3
heart looping (GO:0001947),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,NKX2-5;DLL1
ferric iron transport (GO:0015682),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,ATP6V1D;ATP6V1C1
acylglycerol metabolic process (GO:0006639),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,CAV3;APOA5
cardiac muscle contraction (GO:0060048),2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,TNNT3;SCN4B
histone modification (GO:0016570),5/98,0.5463079186398003,1,0,0,1.0204081632653061,0.616910723108701,NAA50;EYA2;KAT6A;TAF10;RUVBL1
positive regulation of cell growth (GO:0030307),5/98,0.5463079186398003,1,0,0,1.0204081632653061,0.616910723108701,LGI1;SYT4;NTN1;TRIM32;EIF4G2
response to molecule of bacterial origin (GO:0002237),5/98,0.5463079186398003,1,0,0,1.0204081632653061,0.616910723108701,TRIM6;TLR9;TNFRSF8;BCL10;TRIB1
regulation of primary metabolic process (GO:0080090),7/139,0.546960679882136,1,0,0,1.0071942446043165,0.6077192138852752,PSMA6;HDAC3;PSME3;OPA3;PSME1;RGL1;APOA5
regulation of glycolytic process (GO:0006110),3/57,0.5477812798713707,1,0,0,1.0526315789473684,0.6335570484502631,NUP210;NUP50;NUP62
regulation of Rho protein signal transduction (GO:0035023),3/57,0.5477812798713707,1,0,0,1.0526315789473684,0.6335570484502631,NRP1;ARHGDIB;TNFAIP1
epidermal growth factor receptor signaling pathway (GO:0007173),3/57,0.5477812798713707,1,0,0,1.0526315789473684,0.6335570484502631,GRB7;PDPK1;PIK3R1
negative regulation of cell proliferation (GO:0008285),18/363,0.5490379252117642,1,0,0,0.9917355371900827,0.5946324885888693,MYOCD;POU1F1;TES;NLRC3;OPRM1;DUX4;DLL1;PBLD;RPS6KA2;GPER1;CSNK2B;NUP62;CYP1B1;TNFRSF8;MDM4;TRIB1;TRIM32;ENPP7
protein localization to membrane (GO:0072657),8/160,0.5511758519618988,1,0,0,1,0.5957013701808717,GOLGA7B;DPP10;EHD3;CAV3;FCHO2;RAB38;TSPAN33;CLASP2
extracellular matrix disassembly (GO:0022617),4/78,0.5517212852986342,1,0,0,1.0256410256410255,0.6099613109295229,ADAMTS5;ELN;FN1;KLK2
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),4/78,0.5517212852986342,1,0,0,1.0256410256410255,0.6099613109295229,PSMA6;PSME3;PSME1;HLA-E
fibroblast growth factor receptor signaling pathway (GO:0008543),4/78,0.5517212852986342,1,0,0,1.0256410256410255,0.6099613109295229,PTBP1;POLR2F;FRS2;GTF2F2
regulation of regulated secretory pathway (GO:1903305),2/37,0.5584386214472209,1,0,0,1.0810810810810811,0.62984925993825025,SYT4;SYTL2
protein K63-linked ubiquitination (GO:0070534),2/37,0.5584386214472209,1,0,0,1.0810810810810811,0.62984925993825025,UBE2S;STUB1
response to steroid hormone (GO:0048545),2/37,0.5584386214472209,1,0,0,1.0810810810810811,0.62984925993825025,CATSPER4;MGARP
organic cyclic compound biosynthetic process (GO:1901362),2/37,0.5584386214472209,1,0,0,1.0810810810810811,0.62984925993825025,SRD5A1;TRERF1
enzyme linked receptor protein signaling pathway (GO:0007167),6/120,0.558921512029944,1,0,0,1,0.5817462235027698,PTPRT;GRAP2;BTK;STAP1;FRS2;PTPRF
actin filament organization (GO:0007015),6/120,0.558921512029944,1,0,0,1,0.5817462235027698,CAP1;MAD2L2;CARMIL2;GSN;POF1B;DSTN
neutrophil mediated immunity (GO:0002446),24/487,0.5594149167429713,1,0,0,0.9856262833675564,0.5725146608215005,SERPINB10;CAP1;SIGLEC9;GSN;LPCAT1;PDAP1;PRCP;TMC6;PSEN1;RETN;SLC2A5;PRDX6;AGPAT2;DDOST;SIRPB1;ADGRG3;ADGRE5;CSNK2B;CCT8;DOCK2;ATG7;SPTAN1;ATP6V1D;CTSC
cholesterol homeostasis (GO:0042632),3/58,0.559676962497205,1,0,0,1.0344827586206895,0.6004091528069233,CAV3;LDLRAP1;APOA5
autophagosome assembly (GO:0000045),3/58,0.559676962497205,1,0,0,1.0344827586206895,0.6004091528069233,WDR45B;ATG13;ATG7
sterol homeostasis (GO:0055092),3/58,0.559676962497205,1,0,0,1.0344827586206895,0.6004091528069233,CAV3;LDLRAP1;APOA5
regulation of actin nucleation (GO:0051125),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,GSN
C21-steroid hormone biosynthetic process (GO:0006700),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,TSPOAP1
DNA strand elongation involved in DNA replication (GO:0006271),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,PCNA
glucose transmembrane transport (GO:1904659),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,SLC2A5
DNA alkylation (GO:0006305),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ATF7IP
establishment of skin barrier (GO:0061436),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ALOX12B
positive regulation of regulated secretory pathway (GO:1903307),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,SYT4
negative regulation of response to wounding (GO:1903035),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,EPHA4
phosphatidylinositol acyl-chain remodeling (GO:0036149),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,PLBD1
histone H2A acetylation (GO:0043968),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,RUVBL1
regulation of cell cycle phase transition (GO:1901987),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ERCC3
regulation of water loss via skin (GO:0033561),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ALOX12B
stabilization of membrane potential (GO:0030322),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,KCNK1
sympathetic nervous system development (GO:0048485),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,NRP1
regulation of histone H3-K4 methylation (GO:0051569),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,BRCA1
positive regulation of mRNA processing (GO:0050685),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,PRDX6
positive regulation of lymphocyte differentiation (GO:0045621),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,BTK
guanosine-containing compound metabolic process (GO:1901068),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,PDE6A
regulation of bicellular tight junction assembly (GO:2000810),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,NPHP1
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,STAP1
regulation of energy homeostasis (GO:2000505),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,DLL1
DNA methylation or demethylation (GO:0044728),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ATF7IP
negative regulation of translational initiation (GO:0045947),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,EIF2AK1
positive regulation of immune system process (GO:0002684),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,TNFSF18
cellular response to pH (GO:0071467),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,RAB11FIP5
dendritic spine morphogenesis (GO:0060997),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ZNF365
negative regulation of DNA recombination (GO:0045910),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ZRANB3
negative regulation of peptide hormone secretion (GO:0090278),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,FAM3D
positive regulation of G2/M transition of mitotic cell cycle (GO:0010971),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,CDK1
positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,SRPX2
artery development (GO:0060840),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,NRP1
regulation of necroptotic process (GO:0060544),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,TRADD
activation of protein kinase A activity (GO:0034199),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,PRKAR1B
embryonic heart tube development (GO:0035050),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,NKX2-5
regulation of membrane repolarization (GO:0060306),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,KCNE2
linoleic acid metabolic process (GO:0043651),1/16,0.560011650943978,1,0,0,1.25,0.7247471127653313,ALOX12B
